timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1690480630985,9142,get_trade.shipping_providers,200,OK,Thread Group 1-2113,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9129,0,9051
1690480630604,9707,get_trade.shipping_providers,200,OK,Thread Group 1-1189,text,true,,1082,1218,2342,2342,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9702,0,9510
1690480630391,9736,get_trade.shipping_providers,200,OK,Thread Group 1-650,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9725,0,9669
1690480630861,9266,get_trade.shipping_providers,200,OK,Thread Group 1-1632,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9254,0,9193
1690480630112,10015,get_trade.shipping_providers,200,OK,Thread Group 1-115,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,10003,0,9940
1690480630234,9896,get_trade.shipping_providers,200,OK,Thread Group 1-483,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9895,0,9861
1690480631130,8995,get_trade.shipping_providers,200,OK,Thread Group 1-2484,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,8983,0,8941
1690480630687,9442,get_trade.shipping_providers,200,OK,Thread Group 1-1232,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9442,0,9382
1690480630909,9210,get_trade.shipping_providers,200,OK,Thread Group 1-1824,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9206,0,9112
1690480630897,9223,get_trade.shipping_providers,200,OK,Thread Group 1-1779,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9218,0,9154
1690480630862,9266,get_trade.shipping_providers,200,OK,Thread Group 1-1634,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9218,0,9168
1690480630260,9854,get_trade.shipping_providers,200,OK,Thread Group 1-524,text,true,,1081,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9854,0,9711
1690480631072,9040,get_trade.shipping_providers,200,OK,Thread Group 1-2309,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9040,0,9004
1690480630117,9997,get_trade.shipping_providers,200,OK,Thread Group 1-159,text,true,,1080,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9995,0,9935
1690480630200,9926,get_trade.shipping_providers,200,OK,Thread Group 1-436,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9926,0,9836
1690480630874,9248,get_trade.shipping_providers,200,OK,Thread Group 1-1681,text,true,,1080,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9248,0,9150
1690480631135,8977,get_trade.shipping_providers,200,OK,Thread Group 1-2501,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,8973,0,8922
1690480630872,9240,get_trade.shipping_providers,200,OK,Thread Group 1-1674,text,true,,1080,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9235,0,9138
1690480630777,9340,get_trade.shipping_providers,200,OK,Thread Group 1-1390,text,true,,1080,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9340,0,9273
1690480630118,9997,get_trade.shipping_providers,200,OK,Thread Group 1-34,text,true,,1080,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9990,0,9915
1690480630114,10004,get_trade.shipping_providers,200,OK,Thread Group 1-182,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,10004,0,9945
1690480630227,9891,get_trade.shipping_providers,200,OK,Thread Group 1-505,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9891,0,9696
1690480631146,8972,get_trade.shipping_providers,200,OK,Thread Group 1-2538,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,8972,0,8907
1690480630560,9558,get_trade.shipping_providers,200,OK,Thread Group 1-1089,text,true,,1082,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9558,0,9502
1690480630490,9626,get_trade.shipping_providers,200,OK,Thread Group 1-899,text,true,,1081,1218,2469,2469,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9626,0,9599
1690480630534,9581,get_trade.shipping_providers,200,OK,Thread Group 1-1029,text,true,,1080,1218,2470,2470,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9581,0,9513
1690480630975,9140,get_trade.shipping_providers,200,OK,Thread Group 1-2081,text,true,,1082,1218,2470,2470,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9140,0,9061
1690480631121,8987,get_trade.shipping_providers,200,OK,Thread Group 1-2450,text,true,,1082,1218,2471,2471,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,8987,0,8940
1690480630750,9363,get_trade.shipping_providers,200,OK,Thread Group 1-1265,text,true,,1082,1218,2471,2471,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9361,0,9318
